leader,entry,exit,exitcode,prevtimesinoffice,posttenurefate,gender,yrborn,numentry,numexit,numexitcode,numposttenurefate,fties,ftcur,yrbegin,Polity,pop,begin_gdppc,age,tenure,growth_rate
Abdullah El-Hashim,1.0,1.0,5.0,0,2.0,1,1914,0,1.0,0,1.0,1,,1951,-3.0,2.7838421451161977,3.4316853446860116,37,0.1314195363354483,0.0181347150259068
Ibn Abdullah-Hashim,1.0,1.0,5.0,0,2.0,1,1909,0,1.0,0,1.0,0,,1951,-3.0,2.7838421451161977,3.4316853446860116,42,0.9308883823760926,0.0181347150259068
Hussein Ibn Talal El-Hashim,1.0,4.0,5.0,0,1.0,1,1935,0,2.0,0,-777.0,0,,1952,-3.0,3.6630432950562763,3.4394905903896835,17,46.49239888567185,0.0354957477745036
Abdullah Ibn Hussein El-Hashimi,1.0,7.0,15.0,0,8.0,1,1962,0,-888.0,-888,-888.0,0,,1999,-3.0,3.9282424491542725,3.865725270266918,37,16.89562414012608,0.0334847352617841
Sharett,1.0,1.0,5.0,0,6.0,1,1894,0,1.0,0,0.0,0,,1953,6.0,3.2484715602699583,3.6663307443019684,59,1.902845369857013,0.1359422164726175
Ben Gurion,1.0,1.0,5.0,1,6.0,1,1886,0,1.0,0,0.0,0,,1955,6.0,3.381415100726896,3.7707783961691477,69,7.616857293442028,0.0639091371418884
Eshkol,1.0,4.0,5.0,0,1.0,1,1895,0,2.0,0,-777.0,0,,1963,6.0,3.449794709541003,3.9501213475113732,68,5.692108667529108,0.0634698074406431
Allon,1.0,1.0,5.0,0,6.0,1,1918,0,1.0,0,0.0,0,,1969,6.0,3.4629119582282764,4.090258052931317,51,0.0520202331327816,0.0489845653939886
Meir,1.0,1.0,5.0,0,6.0,0,1898,0,1.0,0,0.0,0,,1969,6.0,3.516635970494034,4.090258052931317,71,5.212974941306118,0.0496886000541565
Rabin,1.0,1.0,5.0,0,6.0,1,1922,0,1.0,0,0.0,0,,1974,6.0,3.5435612373018475,4.203576774977972,52,2.847423287268048,-0.0054025865665415
Peres,1.0,1.0,5.0,0,6.0,1,1923,0,1.0,0,0.0,0,,1977,6.0,3.5526414520421383,4.196480167700148,54,0.2026051185171495,0.0265886393995293
Begin,1.0,1.0,5.0,0,6.0,1,1913,0,1.0,0,0.0,0,,1977,6.0,3.5940490677734336,4.196480167700148,64,6.302661930087544,0.0249620616645615
Shamir,1.0,1.0,5.0,0,6.0,1,1914,0,1.0,0,0.0,0,,1983,6.0,3.6017707634892324,4.2664198658791035,69,0.9308883823760926,-0.0088260775395277
Peres,1.0,1.0,5.0,1,6.0,1,1923,0,1.0,0,0.0,0,,1984,6.0,3.616967085898246,4.26256973321755,61,2.0972367673531966,0.0155695165255394
Shamir,1.0,1.0,5.0,1,6.0,1,1914,0,1.0,0,0.0,0,,1986,6.0,3.683423675074352,4.282395504742525,72,5.727701458619958,0.0206297503479471
Rabin,1.0,2.0,1.0,1,1.0,1,1922,0,3.0,11,3.0,0,,1992,6.0,3.728942745259603,4.333076224516005,70,3.312867478456094,0.0214401592829432
Peres,1.0,1.0,5.0,2,6.0,1,1923,0,1.0,0,0.0,0,,1995,6.0,3.7419149436604546,4.368810317328078,72,0.6215048905863912,0.0257435064552449
Netanyahu,1.0,1.0,5.0,0,6.0,1,1949,0,1.0,0,0.0,0,,1996,6.0,3.7758177986141996,4.379849093642552,47,3.047290498778209,0.0069246156190864
Barak,1.0,1.0,5.0,0,6.0,1,1942,0,1.0,0,0.0,0,,1999,6.0,3.7966082505625045,4.391714800429556,57,1.6701232742629897,0.0158884233077064
Ariel Sharon,1.0,5.0,5.0,0,6.0,1,1928,0,2.1,0,0.0,0,,2001,6.0,3.8375201989622822,4.405300578376629,73,4.826930053320739,0.0089976924582934
Olmert,1.0,1.0,5.0,0,6.0,1,1928,0,1.0,0,0.0,0,,2006,6.0,3.8610843731144873,4.424412073808571,78,3.236206082260416,0.0100996554720557
Netanyahu,1.0,7.0,15.0,1,8.0,1,1949,0,-888.0,-888,-888.0,0,,2009,6.0,3.907578099241114,4.441611842066416,60,6.75167867923366,0.0171011999679142
Saud,1.0,1.0,5.0,0,2.0,1,1902,0,1.0,0,1.0,1,,1953,-10.0,3.7153679739654906,3.62797998982998,51,10.981745005030904,0.0799040808461439
Faisal,1.0,2.0,1.0,0,1.0,1,1905,0,3.0,11,3.0,0,,1964,-10.0,3.857623135187032,3.901894031973821,59,10.390357091521386,0.1231796531370359
Khalid,1.0,4.0,5.0,0,1.0,1,1913,0,2.0,0,-777.0,0,,1975,-10.0,4.051332842680318,4.273880551511211,62,7.2198607774286945,0.0116231104960613
Fahd,1.0,5.0,5.0,0,6.0,1,1922,0,2.1,0,0.0,0,,1982,-10.0,4.274872858000808,4.312494707189671,60,13.552639684593112,-0.0008852718355421
Abdullah ibn Abdilaziz,1.0,4.0,5.0,0,9.0,1,1924,0,2.0,0,-999.0,0,,1996,-10.0,4.49664756478885,4.307078512369087,72,19.06130858265399,0.0774155403676277
Salman bin Abdulaziz Al Saud,1.0,4.0,5.0,0,9.0,1,1935,0,2.0,0,-999.0,0,,2015,-10.0,4.506473319767517,4.713330908436721,80,0.9363641963900696,-0.0054952497049205
Al-Badr,2.0,2.0,7.0,0,6.0,1,1928,1,3.0,6,0.0,0,,1962,,3.7957553395613783,3.1914510144648953,34,0.0246411630628965,0.0090090090090089
AL-Sallal,2.0,2.0,7.0,0,2.0,1,1917,1,3.0,6,1.0,0,,1962,,3.8287104753656593,3.1914510144648953,45,5.106196568033567,0.0075075075075075
Al-Iryani,2.0,2.0,7.0,0,2.0,1,1917,1,3.0,6,1.0,0,,1967,,3.8895828661838014,3.2105860249051563,50,6.60383170085628,0.0949155524278676
Al-Hamadi,2.0,2.0,2.0,0,1.0,1,1943,1,3.0,111,3.0,0,,1974,,3.9244855269624486,3.4318460456987254,31,3.3292949204980253,0.0687199408065112
Al-Ghashmi,1.0,2.0,1.0,0,1.0,1,1939,0,3.0,11,3.0,0,,1977,,3.9365658144824227,3.53731527311201,38,0.700904193789058,0.0551363900174115
Saleh al-Hashidi,1.0,1.0,5.0,0,6.0,1,1942,0,1.0,0,0.0,0,,1978,,4.414118235735577,3.56062387454993,36,33.6160222318049,0.003567268491555
Abd Rabbuh Mansur Hadi,1.0,7.0,15.0,0,8.0,1,1945,0,-888.0,-888,-888.0,0,,2012,,4.448639143263346,3.6103407114521566,67,3.841283530804876,-0.07560706401766
Ahmed Ath-Thani,1.0,2.0,9.0,0,2.0,1,1917,0,3.0,8,1.0,0,,1971,-10.0,2.128425118810484,4.776199785646895,54,0.4709200052020233,0.0449515327049605
Khalifah Ath-Thani,2.0,2.0,9.0,0,2.0,1,1932,1,3.0,8,1.0,0,,1972,-10.0,2.682093271974725,4.795295932967716,40,23.34339514158401,-0.0283422899710544
Hamad ibn Khalifah Al Thani,2.0,1.0,5.0,0,6.0,1,1952,1,1.0,0,0.0,0,,1995,-10.0,3.3401814203103646,4.300154076881679,43,17.99626275693546,0.373528426604925
Tamim ibn Hamad Al Thani,1.0,7.0,15.0,0,8.0,1,1980,0,-888.0,-888,-888.0,0,,2013,-10.0,3.38080944747434,5.187968884471148,33,2.51339863241545,0.0040434443226365
Sardar Mohammad Daud Khan,2.0,1.0,5.0,0,6.0,1,1909,1,1.0,0,0.0,0,,1953,-1.0,4.021230658479703,3.093421685162235,44,9.50327522125711,0.0046774193548387
Mohammad Yusuf,1.0,1.0,5.0,0,6.0,1,1917,0,1.0,0,0.0,0,,1963,-1.0,4.0413137153458605,3.1132746924643504,46,2.6502939827648757,-0.0020544427324088
Mohammad Hashim Maiwandwal,1.0,5.0,5.0,0,6.0,1,1919,0,2.1,0,0.0,0,,1965,-1.0,4.062130534622123,3.110589710299249,46,1.9384381609478636,-0.0050387596899224
Abdallah Yakta,1.0,1.0,5.0,0,6.0,1,1914,0,1.0,0,0.0,0,,1967,-1.0,4.072801149409849,3.1061908972634154,53,0.0574960471467586,0.0101801096319498
Nur Ahmad Etemadi,1.0,1.0,5.0,0,6.0,1,1921,0,1.0,0,0.0,0,,1967,-1.0,4.105476121121821,3.1061908972634154,46,3.603085621196876,-0.0078308535630383
Abdul Zahir,1.0,1.0,5.0,0,6.0,1,1910,0,1.0,0,0.0,0,,1971,-1.0,4.1165745397769165,3.0923696996291206,61,1.4948972258157252,-0.0929668552950687
Mohammad Musa Shafiq,1.0,2.0,7.0,0,3.0,1,1932,0,3.0,6,2.0,0,,1972,-1.0,4.127784876362171,3.003029470553618,40,0.5941258205165062,0.0039721946375372
Sardar Mohammad Daud Khan,2.0,2.0,7.0,1,1.0,1,1909,1,3.0,6,3.0,0,,1973,-1.0,4.183810595098135,3.004751155591001,64,4.777647727194946,0.011671612265084
Taraki,2.0,2.0,9.0,0,1.0,1,1917,1,3.0,8,3.0,0,,1978,-1.0,4.191897934475422,3.0293837776852097,61,0.906247219313196,-0.0439252336448597
Amin,2.0,2.0,8.0,0,1.0,1,1929,1,3.0,7,3.0,0,,1979,-1.0,4.177363324750361,3.00987563371216,50,0.7529244269218396,-0.0039100684261974
Karmal,2.0,3.0,13.0,0,2.0,1,1929,1,4.0,9,1.0,0,,1979,-1.0,4.1181323999209045,3.00987563371216,50,6.351944256213338,0.0448261416003351
Najibullah,2.0,2.0,11.0,0,2.0,1,1947,1,3.0,4,1.0,0,,1986,-1.0,4.176756667245258,3.1283992687178066,39,5.952209833193016,-0.0620194320436507
Mojadidi,2.0,1.0,5.0,0,5.0,1,1926,1,1.0,0,-666.0,0,,1992,-1.0,4.230525554819387,2.926278275389792,66,0.1670123274262989,-0.3145874751873885
Burhanuddin Rabbani,1.0,2.0,11.0,0,6.0,1,1939,0,3.0,4,0.0,0,,1992,-1.0,4.303433666006204,2.926278275389792,53,4.249231674846164,-0.057757348745721
Mullah Omar,2.0,2.0,10.0,0,6.0,1,1959,1,3.0,3,0.0,0,,1996,-1.0,4.352317610936827,2.778278118222399,37,5.128099824089475,-0.0306836186027648
Hamid Karzai,3.0,1.0,5.0,0,6.0,1,1957,2,1.0,0,0.0,0,,2001,-1.0,4.502741118806208,2.6899141402764397,44,12.7695982805944,0.2407084911934998
Ahmadzai,1.0,7.0,15.0,0,8.0,1,1949,0,-888.0,-888,-888.0,0,,2014,-1.0,4.512737746070668,3.3057811512549824,65,1.2539614092007365,-0.0232443125618199
Niyazov,1.0,4.0,5.0,0,1.0,1,1940,0,2.0,0,-777.0,0,,1990,-8.0,3.673842431468291,3.763128376799137,50,16.150913434225206,0.0401530010554946
Berdymukhammedov,1.0,7.0,15.0,0,8.0,1,1957,0,-888.0,-888,-888.0,0,,2006,-8.0,3.7185649071625275,3.9891095241191734,49,9.026879402041107,0.1325079310326618
Karimov,1.0,7.0,15.0,0,8.0,1,1938,0,-888.0,-888,-888.0,0,,1990,-9.0,4.46537894263176,3.8318697742805017,52,25.771918656782823,0.016596805256599
Hua Guofeng,1.0,1.0,5.0,0,6.0,1,1921,0,1.0,0,0.0,0,,1976,-7.0,5.991773030806026,3.1815577738627865,55,3.92615864802152,0.0676431863067807
Deng Xiaoping,1.0,4.0,5.0,0,1.0,1,1904,0,2.0,0,-777.0,0,,1980,-7.0,6.089004862132818,3.285557309007774,76,16.44386948397298,0.0725641024078025
Jiang Zemin,1.0,1.0,5.0,0,6.0,1,1926,0,1.0,0,0.0,0,,1997,-7.0,6.1082483069215,3.634560715203986,71,6.064464020479544,0.0443612137984463
Hu Jintao,1.0,1.0,5.0,0,6.0,1,1942,0,1.0,0,0.0,0,,2003,-7.0,6.12852653874291,3.752007184040101,61,9.673025455690398,0.0890445095739361
Xi Jinping,1.0,7.0,15.0,0,8.0,1,1953,0,-888.0,-888,-888.0,0,,2012,-7.0,6.13507770312648,4.0285712526925375,59,3.123951894973888,0.0366104868913857
Kim Jong-Il,1.0,4.0,5.0,0,1.0,1,1942,0,2.0,0,-777.0,1,,1994,8.0,4.388403183552636,3.2846463610982344,52,17.44320554152378,-0.0048848814130056
Kim Jong Un,1.0,7.0,15.0,0,8.0,1,1983,0,-888.0,-888,-888.0,0,,2011,8.0,4.397644587969917,3.2446755485550067,28,4.038412835308049,0.0006724198667114
Hirobumi Ito,1.0,1.0,5.0,0,6.0,1,1842,0,1.0,0,0.0,0,,1885,10.0,4.593850725767885,3.237714733060544,43,2.3546000260101168,-0.0009857036431351
Kuroda,1.0,1.0,5.0,0,6.0,1,1840,0,1.0,0,0.0,0,,1888,10.0,4.598659214028129,3.2364285735046634,48,1.65095792521407,0.0089828742528726
Yamagata,1.0,1.0,5.0,0,6.0,1,1838,0,1.0,0,0.0,0,,1889,10.0,4.606166314607621,3.2441617390444972,51,1.3634776894802767,-0.0013669443130704
Matsukata,1.0,1.0,5.0,0,6.0,1,1835,0,1.0,0,0.0,0,,1891,10.0,4.60942364564024,3.2429728003454934,56,1.2594372232147135,0.0262796050903875
Hirobumi Ito,1.0,1.0,5.0,1,6.0,1,1842,0,1.0,0,0.0,0,,1892,10.0,4.6252712836568515,3.265219336142035,50,4.112336324496739,0.0068134044928769
Matsukata,1.0,1.0,5.0,1,6.0,1,1835,0,1.0,0,0.0,0,,1896,10.0,4.629847750371582,3.2797680243614025,61,0.5694846574536095,3.560095675214647e-05
Kuroda,1.0,1.0,5.0,1,6.0,1,1840,0,1.0,0,0.0,0,,1897,10.0,4.634930473325185,3.2797834853852583,57,0.1505848853843679,0.1724030472914044
Matsukata,1.0,1.0,5.0,2,6.0,1,1835,0,1.0,0,0.0,0,,1897,10.0,4.634930473325185,3.2797834853852583,62,0.5968637275234947,0.1724030472914044
Hirobumi Ito,1.0,1.0,5.0,2,6.0,1,1842,0,1.0,0,0.0,0,,1898,10.0,4.639745395027509,3.348860423964452,56,0.4627062841810578,-0.0574588715923942
Okuma,1.0,1.0,5.0,0,6.0,1,1838,0,1.0,0,0.0,0,,1898,10.0,4.639745395027509,3.348860423964452,60,0.3367625618595864,-0.0574588715923942
Yamagata,1.0,1.0,5.0,1,6.0,1,1838,0,1.0,0,0.0,0,,1898,10.0,4.644468132305298,3.348860423964452,60,1.946651881968829,-0.0245434487558414
Hirobumi Ito,1.0,1.0,5.0,3,6.0,1,1842,0,1.0,0,0.0,0,,1900,10.0,4.649938167224346,3.3270012554821777,58,0.555795122418667,0.0180215185150542
Saionji,1.0,1.0,5.0,0,6.0,1,1849,0,1.0,0,0.0,0,,1901,10.0,4.65566656923067,3.334758213515901,52,0.0629718611607356,-0.0688164152288015
Katsura,1.0,1.0,5.0,0,6.0,1,1847,0,1.0,0,0.0,0,,1901,10.0,4.674190358771145,3.334758213515901,54,4.599683771740692,0.0154949205066742
Saionji,1.0,1.0,5.0,1,6.0,1,1849,0,1.0,0,0.0,0,,1906,10.0,4.683587317572767,3.3671652555880156,57,2.516136539422438,0.00399893692967
Katsura,1.0,1.0,5.0,1,6.0,1,1847,0,1.0,0,0.0,0,,1908,10.0,4.700833467028543,3.3723443994565026,61,3.126689801980876,0.00454589502832
Saionji,1.0,1.0,5.0,2,6.0,1,1849,0,1.0,0,0.0,0,,1911,10.0,4.707067466152118,3.3801704885006862,62,1.3114574563474952,0.0041534522322677
Katsura,1.0,1.0,5.0,2,6.0,1,1847,0,1.0,0,0.0,0,,1912,10.0,4.713255271535093,3.3837632295672253,65,0.1670123274262989,0.0045110787059357
"Yamamoto, G.",1.0,1.0,5.0,0,6.0,1,1852,0,1.0,0,0.0,0,,1913,10.0,4.719298133467782,3.385717960491535,61,1.149920942935173,-0.0149799125739265
Okuma,1.0,1.0,5.0,1,6.0,1,1838,0,1.0,0,0.0,0,,1914,10.0,4.730903344611624,3.372507681721996,76,2.4832816553385766,0.0666556988334215
Terauchi,1.0,1.0,5.0,0,6.0,1,1852,0,1.0,0,0.0,0,,1916,10.0,4.739461581278475,3.451677019432717,64,1.9712930450317252,0.0254836103412764
"Hara, T.",1.0,2.0,1.0,0,1.0,1,1856,0,3.0,11,3.0,0,,1918,10.0,4.751971574736327,3.473266190172004,62,3.0993107319109905,0.022773263251777
Uchida,1.0,1.0,5.0,0,6.0,1,1865,0,1.0,0,0.0,0,,1921,10.0,4.757464356465588,3.5111279808008526,56,0.0246411630628965,-0.0001608949904049
"Takahashi, K.",1.0,1.0,5.0,0,6.0,1,1854,0,1.0,0,0.0,0,,1921,10.0,4.757464356465588,3.5111279808008526,67,0.5749604714675866,-0.0001608949904049
"Kato, Tomosaburo",1.0,4.0,5.0,0,1.0,1,1859,0,2.0,0,-777.0,0,,1922,10.0,4.762956003515706,3.511058099372417,63,1.2019411760679548,-4.320509881211576e-05
Uchida,1.0,1.0,5.0,1,6.0,1,1865,0,1.0,0,0.0,0,,1923,10.0,4.768534509289877,3.511020570278937,58,0.0520202331327816,0.0224468266218698
"Yamamoto, G.",1.0,1.0,5.0,1,6.0,1,1852,0,1.0,0,0.0,0,,1923,10.0,4.768534509289877,3.511020570278937,71,0.2956939567547588,0.0224468266218698
Kiyoura,1.0,1.0,5.0,0,6.0,1,1850,0,1.0,0,0.0,0,,1923,10.0,4.768534509289877,3.511020570278937,73,0.4517546561531038,0.0224468266218698
"Kato, Takaaki",1.0,4.0,5.0,0,1.0,1,1860,0,2.0,0,-777.0,0,,1924,10.0,4.781683584507351,3.5206613016231767,64,1.6317925761651506,0.0063597039546885
Wakatsuki,1.0,1.0,5.0,0,6.0,1,1866,0,1.0,0,0.0,0,,1926,10.0,4.788380515319563,3.5261504345680983,60,1.2128928040959088,-0.0017339532099565
"Tanaka, G.",1.0,1.0,5.0,0,6.0,1,1864,0,1.0,0,0.0,0,,1927,10.0,4.801019329998165,3.5246417243986783,63,2.2094909546397257,0.0316905436432441
Hamaguchi,1.0,2.0,1.0,0,1.0,1,1870,0,3.0,11,3.0,0,,1929,10.0,4.8075553217293745,3.564084252615952,59,1.3689535034942537,-0.0451528881977061
Shidehara,1.0,1.0,5.0,0,6.0,1,1872,0,1.0,0,0.0,0,,1930,10.0,4.814280899246518,3.522979689643292,58,0.4106860510482761,-0.0039883228744646
Wakatsuki,1.0,1.0,5.0,1,6.0,1,1866,0,1.0,0,0.0,0,,1931,10.0,4.820785819707895,3.5212441197150395,65,0.6625734956912188,0.0627790075477652
Inukai,1.0,2.0,11.0,0,1.0,1,1855,0,3.0,4,3.0,0,,1931,10.0,4.820785819707895,3.5212441197150395,76,0.4216376790762302,0.0627790075477652
"Takahashi, K.",1.0,1.0,5.0,1,6.0,1,1854,0,1.0,0,0.0,0,,1932,10.0,4.827252928592201,3.5476870871730695,78,0.027379070069885,0.0729648040331309
"Saito, M.",1.0,1.0,5.0,0,6.0,1,1858,0,1.0,0,0.0,0,,1932,10.0,4.833083334178343,3.5476870871730695,74,2.113664209395128,0.0213829632128717
Okada,1.0,1.0,5.0,0,6.0,1,1868,0,1.0,0,0.0,0,,1934,10.0,4.846157665660743,3.5746894833883838,66,1.664647460249013,0.0306012922586376
Hirota,1.0,1.0,5.0,0,6.0,1,1878,0,1.0,0,0.0,0,,1936,10.0,4.852955505266338,3.6004877824071415,58,0.8761302422363224,0.0224252107415356
Hayashi,1.0,1.0,5.0,0,6.0,1,1876,0,1.0,0,0.0,0,,1937,10.0,4.856602026457208,3.6101193320936735,61,0.3230730268246439,0.0446435015460293
"Konoe, F.",1.0,1.0,5.0,0,6.0,1,1891,0,1.0,0,0.0,1,0.0,1937,10.0,4.859522564958292,3.6101193320936735,46,1.5989376920812886,0.0894324414480246
Hiranuma,1.0,1.0,5.0,0,6.0,1,1867,0,1.0,0,0.0,0,,1939,10.0,4.863126490829493,3.681583362824552,72,0.6461460536492878,0.0163653735551907
"Abe, M.",1.0,1.0,5.0,0,6.0,1,1875,0,1.0,0,0.0,0,,1939,10.0,4.863126490829493,3.681583362824552,64,0.3750932599574255,0.0163653735551907
Yonai,1.0,1.0,5.0,0,6.0,1,1873,0,1.0,0,0.0,0,,1940,10.0,4.869261062961412,3.6886332235219794,67,0.5037748892858854,0.0212685425001666
"Konoe, F.",1.0,1.0,5.0,1,6.0,1,1891,0,1.0,0,0.0,1,0.0,1940,10.0,4.869261062961412,3.6886332235219794,49,1.2539614092007365,0.0106342712500833
Tojo,1.0,1.0,5.0,0,6.0,1,1883,0,1.0,0,0.0,0,,1941,10.0,4.887493520021617,3.6977731783328522,58,2.7515965420234503,-0.0113732993197278
Koiso,1.0,1.0,5.0,0,3.0,1,1880,0,1.0,0,2.0,0,,1944,10.0,4.882091735466664,3.682696397653307,64,0.7145937288240005,-0.2363816441069659
"Suzuki, Kantaro",1.0,3.0,13.0,0,3.0,1,1867,0,4.0,9,2.0,0,,1945,10.0,4.88761167472311,3.5655727570910707,78,0.361403724922483,-0.2464332036316472
Douglas MacArthur,3.0,1.0,5.0,0,6.0,1,1880,2,1.0,0,0.0,0,,1945,10.0,4.930255276150635,3.5655727570910707,65,5.604495643305476,-0.0130821054272587
Matthew Bunker Ridgway,1.0,1.0,5.0,0,6.0,1,1895,0,1.0,0,0.0,0,,1951,10.0,4.936810333678463,3.530071568837378,56,1.0486183836765983,0.0494246090292121
"Yoshida, Shigeru",1.0,1.0,5.0,0,6.0,1,1878,0,1.0,0,0.0,1,0.0,1952,10.0,4.948187406651779,3.571009672309305,74,2.606487470653059,0.0350877192982456
Hatoyama,1.0,1.0,5.0,0,6.0,1,1883,0,1.0,0,0.0,0,,1954,10.0,4.957924206370405,3.6144753660903954,71,2.0315269991854725,0.0472141237447359
Ishibashi,1.0,5.0,5.0,0,6.0,1,1884,0,2.1,0,0.0,0,,1956,10.0,4.961720056289787,3.672005445022952,72,0.1697502344332874,0.063843370929985
Kishi,1.0,1.0,5.0,0,6.0,1,1896,0,1.0,0,0.0,1,0.0,1957,10.0,4.973551029040188,3.69888313675259,61,3.392266781658761,0.0677635527105421
Ikeda,1.0,5.0,5.0,0,1.0,1,1899,0,2.1,0,-777.0,0,,1960,10.0,4.990455481387901,3.803047210491129,61,4.271134930902072,0.0843877872206484
Sato,1.0,1.0,5.0,0,6.0,1,1901,0,1.0,0,0.0,1,1.0,1964,10.0,5.0301472736965,3.9559281568969507,63,7.6524500845328784,0.1117183176535694
Tanaka,1.0,1.0,5.0,0,3.0,1,1918,0,1.0,0,2.0,0,,1972,10.0,5.0420330025525315,4.2332500095411,54,2.4257856081918177,0.0127605688681083
Miki,1.0,1.0,5.0,0,6.0,1,1907,0,1.0,0,0.0,0,,1974,10.0,5.052212223463197,4.249565211825347,67,2.0424786272134265,0.0156675110235481
Fukuda,1.0,1.0,5.0,0,6.0,1,1905,0,1.0,0,0.0,1,0.0,1976,10.0,5.060368826434568,4.269512944217916,71,1.952127695982806,0.039247311827957
Ohira,1.0,4.0,5.0,0,1.0,1,1910,0,2.0,0,-777.0,0,,1978,10.0,5.0674700187956825,4.302330928684399,68,1.5140625748646448,0.0334995014955135
Masayoshi Ito,1.0,1.0,5.0,0,6.0,1,1913,0,1.0,0,0.0,0,,1980,10.0,5.070584888243101,4.330494942302217,67,0.0958267452445977,0.0242945243879648
Suzuki,1.0,1.0,5.0,0,6.0,1,1911,0,1.0,0,0.0,0,,1980,10.0,5.073553301744294,4.330494942302217,69,2.360075840024093,0.0161340559396997
Nakasone,1.0,1.0,5.0,0,6.0,1,1918,0,1.0,0,0.0,0,,1982,10.0,5.086684806954921,4.351022852584124,64,4.944660054621245,0.0308734402852049
Takeshita,1.0,1.0,5.0,0,6.0,1,1924,0,1.0,0,0.0,0,,1987,10.0,5.090284511984069,4.413366831409299,63,1.5715586220114033,0.0520575972822729
Uno,1.0,1.0,5.0,0,6.0,1,1922,0,1.0,0,0.0,0,,1989,10.0,5.09179845330863,4.45638121798532,67,0.1861776764752185,0.0471312191881403
Kaifu,1.0,1.0,5.0,0,6.0,1,1931,0,1.0,0,0.0,0,,1989,10.0,5.093519017860217,4.45638121798532,58,2.242345838723588,0.0260647145204713
Miyazawa,1.0,1.0,5.0,0,6.0,1,1919,0,1.0,0,0.0,0,,1991,10.0,5.096459751926398,4.489078186522392,72,1.7577362984866218,0.0013494736447028
Hosokawa,1.0,1.0,5.0,0,6.0,1,1938,0,1.0,0,0.0,1,1.0,1993,10.0,5.097662428178357,4.4902487455082305,55,0.7091179148100235,0.006945773630383
Hata,1.0,1.0,5.0,0,6.0,1,1935,0,1.0,0,0.0,0,,1994,10.0,5.098771773287091,4.493254828924606,59,0.177963955454253,0.02414774639739
Murayama,1.0,1.0,5.0,0,6.0,1,1924,0,1.0,0,0.0,0,,1994,10.0,5.099722857797418,4.493254828924606,70,1.5359658309205528,0.0264767685602849
Hashimoto,1.0,1.0,5.0,0,6.0,1,1937,0,1.0,0,0.0,0,,1996,10.0,5.101921385861375,4.515664036750789,59,2.5489914235063007,-0.0022975690334079
Obuchi,1.0,5.0,5.0,0,1.0,1,1937,0,2.1,0,-777.0,0,,1998,10.0,5.1035749934056325,4.5126602079018925,61,1.675599088276967,0.0100223825119302
Mikio Aoki,1.0,1.0,5.0,0,6.0,1,1934,0,1.0,0,0.0,0,,2000,10.0,5.104604456030271,4.5212794392483655,66,0.0082137210209655,0.0010714674636729
Yoshiro Mori,1.0,1.0,5.0,0,6.0,1,1937,0,1.0,0,0.0,0,,2000,10.0,5.104604456030271,4.5212794392483655,63,1.056832104697564,0.0005357337318364
Junichiro Koizumi,1.0,1.0,5.0,0,6.0,1,1942,0,1.0,0,0.0,0,,2001,10.0,5.106696887047298,4.521744522539041,59,5.418317966830257,0.010460889478992
Shinzo Abe,1.0,1.0,5.0,0,6.0,1,1954,0,1.0,0,0.0,0,,2006,10.0,5.106734281971172,4.548181903570971,52,0.9993360575508052,0.0158378260759592
Yasuo Fukuda,1.0,1.0,5.0,0,6.0,1,1936,0,1.0,0,0.0,1,1.0,2007,10.0,5.106513266238865,4.555006283898758,71,0.9965981505438168,-0.0110464010399348
Taro Aso,1.0,1.0,5.0,0,6.0,1,1940,0,1.0,0,0.0,1,1.0,2008,10.0,5.106033444627115,4.550182199167987,68,0.9774328014948972,-0.0537019490310625
Hatoyama Yukio,1.0,1.0,5.0,0,6.0,1,1947,0,1.0,0,0.0,0,,2009,10.0,5.105607658805837,4.526210144770783,62,0.7255453568519545,0.04231590171946
Naoto Kan,1.0,1.0,5.0,0,6.0,1,1946,0,1.0,0,0.0,0,,2010,10.0,5.105234400274973,4.544209508246065,64,1.2347960601518169,-0.0004627421023764
Yoshihiko Noda,1.0,1.0,5.0,0,6.0,1,1957,0,1.0,0,0.0,0,,2011,10.0,5.104285486664658,4.543807389456844,54,1.3169332703614722,0.0085908688069984
Shinzo Abe,1.0,7.0,15.0,1,8.0,1,1954,0,-888.0,-888,-888.0,0,,2012,10.0,5.1021838675082485,4.551205943747906,58,3.0116977076873583,0.0101953344575604
Nehru,1.0,4.0,5.0,0,1.0,1,1889,0,2.0,0,-777.0,1,0.0,1947,9.0,5.675778341674085,2.9934362304976116,58,16.783369952839553,0.0193490594207225
Nanda,1.0,1.0,5.0,0,6.0,1,1898,0,1.0,0,0.0,0,,1964,9.0,5.685741738602264,3.116939646550756,66,0.0355927910908505,-0.0611153552330022
Shastri,1.0,4.0,5.0,0,1.0,1,1904,0,2.0,0,-777.0,0,,1964,9.0,5.694605198933568,3.116939646550756,60,1.590723971060323,-0.0359052711993888
Nanda,1.0,1.0,5.0,1,6.0,1,1898,0,1.0,0,0.0,0,,1966,9.0,5.704150516839799,3.084576277934331,68,0.0355927910908505,0.0584362139917695
"Gandhi, I.",1.0,1.0,5.0,0,3.0,0,1917,0,1.0,0,2.0,1,1.0,1966,9.0,5.8020892578817325,3.084576277934331,49,11.156971053478168,0.0191358024691358
Desai,1.0,1.0,5.0,0,6.0,1,1896,0,1.0,0,0.0,0,,1977,9.0,5.8221680793680175,3.1743505974793798,81,2.225918396681657,-0.0149486836233824
