idacr,yrend,gdppc,pop
PRT,1961,4972.0,9031.2
PRT,1962,5308.0,9019.8
PRT,1963,5585.0,9081.6
PRT,1964,5926.0,9122.5
PRT,1965,6363.0,9128.85
PRT,1966,6637.0,9108.8
PRT,1967,7143.0,9103.0
PRT,1968,7767.0,9115.05
PRT,1969,7949.0,9097.2
PRT,1970,8724.0,9044.2
PRT,1971,9358.0,8990.45
PRT,1972,10130.0,8970.45
PRT,1973,11258.0,8975.95
PRT,1974,11234.0,9098.3
PRT,1975,10388.0,9411.09
PRT,1976,10861.0,9621.97
PRT,1977,11422.0,9662.6
PRT,1978,11700.0,9698.78
PRT,1979,12326.0,9724.56
PRT,1980,12822.0,9777.8
PRT,1981,12934.0,9850.079
PRT,1982,13198.0,9859.65
PRT,1983,13158.0,9872.243
PRT,1984,12894.0,9885.387
PRT,1985,13240.0,9897.192
PRT,1986,13774.0,9907.411
PRT,1987,14641.0,9915.289
PRT,1988,15729.0,9920.611
PRT,1989,16533.0,9923.147
PRT,1990,17256.0,9922.689
PRT,1991,17949.8083,9899.845348
PRT,1992,18598.5281,9892.150785
PRT,1993,18519.9332,9904.257931
PRT,1994,18819.0264,9930.945634
PRT,1995,19262.0303,9965.386542
PRT,1996,19939.3113,10002.92605
PRT,1997,20810.1786,10047.68551
PRT,1998,21782.1187,10098.59397
PRT,1999,22589.9216,10155.87654
PRT,2000,23372.0401,10227.50958
PRT,2001,23751.3717,10299.89154
PRT,2002,23896.4596,10356.4555
PRT,2003,23677.5189,10395.40838
PRT,2004,24142.7666,10420.29656
PRT,2005,24377.9499,10439.64752
PRT,2006,24809.0396,10458.49058
PRT,2007,25477.206,10479.04072
PRT,2008,25590.8804,10494.16148
PRT,2009,24902.4569,10504.17043
PRT,2010,25463.1631,10508.9945
PRT,2011,25133.0,10493.54822
PRT,2012,24218.0,10451.09121
PRT,2013,24076.0,10393.89164
PRT,2014,24423.0,10337.99908
PRT,2015,24915.0,10295.27421
PRT,2016,25346.0,10262.84751
PRT,2017,26298.7902,10237.84851
PRT,2018,27035.6002,10221.47042
PRY,1939,2858.0,1086.0
PRY,1940,2644.0,1111.0
PRY,1941,2627.0,1137.0
PRY,1942,2716.0,1164.0
PRY,1943,2710.0,1191.0
PRY,1944,2705.0,1219.0
PRY,1945,2550.0,1247.0
PRY,1946,2738.0,1275.0
PRY,1947,2326.0,1305.0
PRY,1948,2300.0,1335.0
PRY,1949,2625.0,1366.0
PRY,1950,2391.0,1475.669
PRY,1951,2373.0,1515.299
PRY,1952,2273.0,1555.876
PRY,1953,2276.0,1597.419
PRY,1954,2255.0,1639.946
PRY,1955,2299.0,1683.477
PRY,1956,2335.0,1726.702
PRY,1957,2381.0,1770.902
PRY,1958,2453.0,1816.096
PRY,1959,2385.0,1862.301
PRY,1960,2346.0,1909.538
PRY,1961,2396.0,1959.034
PRY,1962,2499.0,2009.813
PRY,1963,2504.0,2061.907
PRY,1964,2546.0,2115.353
PRY,1965,2624.0,2170.183
PRY,1966,2584.0,2228.306
PRY,1967,2676.0,2287.985
PRY,1968,2699.0,2349.262
PRY,1969,2730.0,2412.181
PRY,1970,2825.0,2476.785
PRY,1971,2906.0,2544.518
PRY,1972,3017.0,2614.104
PRY,1973,3150.0,2693.0
PRY,1974,3319.0,2774.0
PRY,1975,3464.0,2852.0
PRY,1976,3629.0,2922.0
PRY,1977,3945.0,2987.0
PRY,1978,4302.0,3054.0
PRY,1979,4693.0,3122.0
PRY,1980,5113.0,3196.0
PRY,1981,5424.0,3279.0
PRY,1982,5230.0,3370.0
PRY,1983,4935.0,3467.0
PRY,1984,4945.0,3568.0
PRY,1985,4994.0,3673.0
PRY,1986,4854.0,3781.0
PRY,1987,4919.0,3893.0
PRY,1988,5082.0,4007.0
PRY,1989,5222.0,4124.0
PRY,1990,5230.0,4244.0
PRY,1991,5224.2996,4367.111121
PRY,1992,5186.564,4491.939851
PRY,1993,5270.8995,4618.334636
PRY,1994,5305.5006,4746.236875
PRY,1995,5463.6228,4875.547553
PRY,1996,5360.7433,5006.157552
PRY,1997,5399.4258,5133.786994
PRY,1998,5321.9193,5254.047895
PRY,1999,5150.4085,5366.56137
PRY,2000,4896.4295,5474.363546
PRY,2001,4918.0459,5580.612801
PRY,2002,5571.4275,5685.175768
PRY,2003,5726.99,5787.885739
PRY,2004,5876.6603,5888.531548
PRY,2005,5922.7908,5986.918197
PRY,2006,6128.6424,6082.827448
PRY,2007,6383.4852,6176.313859
PRY,2008,6713.0302,6267.450179
PRY,2009,6376.9415,6356.039385
PRY,2010,7139.0268,6441.871324
PRY,2011,7377.0,6525.961406
PRY,2012,7193.0,6609.349289
PRY,2013,8102.0,6691.85614
PRY,2014,8382.0,6773.299083
PRY,2015,8539.0,6853.533639
PRY,2016,8786.0,6933.89752
PRY,2017,9113.7877,7015.662768
PRY,2018,9338.9484,7098.536379
PSE,1870,1211.0,434.0
PSE,1913,2016.0,708.0
PSE,1950,1549.0,1017.0
PSE,1951,1608.0,1022.0
PSE,1952,1669.0,1031.0
PSE,1953,1733.0,1040.0
PSE,1954,1801.0,1049.0
PSE,1955,1867.0,1054.0
PSE,1956,1930.0,1061.0
PSE,1957,2000.0,1070.0
PSE,1958,2048.0,1078.0
PSE,1959,2146.0,1101.0
PSE,1960,2248.0,1113.0
PSE,1961,2287.0,1110.0
PSE,1962,2381.0,1133.0
PSE,1963,2479.0,1156.0
PSE,1964,2585.0,1182.0
PSE,1965,2703.0,1211.0
PSE,1966,2917.0,1236.0
PSE,1967,2852.0,1143.0
PSE,1968,2636.0,1000.0
PSE,1969,2791.0,1006.0
PSE,1970,3008.0,1032.0
PSE,1971,3338.0,1060.0
PSE,1972,3797.0,1089.0
PSE,1973,3537.0,1124.0
PSE,1974,4159.0,1166.0
PSE,1975,4085.0,1201.0
PSE,1976,4605.0,1228.0
PSE,1977,4439.0,1261.0
PSE,1978,4874.0,1296.0
PSE,1979,4677.0,1329.0
PSE,1980,5239.0,1360.0
PSE,1981,4811.0,1389.0
PSE,1982,5088.0,1425.0
PSE,1983,4733.0,1474.0
PSE,1984,4807.0,1524.0
PSE,1985,4619.0,1576.0
PSE,1986,5330.0,1630.0
PSE,1987,5004.0,1691.0
PSE,1988,4745.0,1758.0
PSE,1989,4682.0,1821.0
PSE,1990,5345.0,1898.0
PSE,1991,4732.1707,1998.0
PSE,1992,5410.6249,2106.0
PSE,1993,5527.9949,2218.0
PSE,1994,5893.4701,2349.0
PSE,1995,5756.8451,2506.0
PSE,1996,5320.2554,2671.0
PSE,1997,5598.0209,2832.0
PSE,1998,6051.8829,2915.0
PSE,1999,6204.6466,2996.0
PSE,2000,5377.3935,3075.0
PSE,2001,4626.3031,3155.0
PSE,2002,3842.1464,3235.0
PSE,2003,4158.2993,3315.0
PSE,2004,4358.5176,3396.0
PSE,2005,4589.6258,3478.0
PSE,2006,4193.1537,3559.0
PSE,2007,4250.9887,3642.0
PSE,2008,4287.2092,3727.0
PSE,2009,4426.3168,3817.0
PSE,2010,4548.5311,3907.0
PSE,2011,4863.0,3997.0
PSE,2012,5054.0,4088.0
PSE,2013,5054.0,4178.0
PSE,2014,4939.0,4269.0
PSE,2015,5003.0,4359.0
PSE,2016,5321.3826,4451.0
PSE,2017,5270.0702,4532.880338
PSE,2018,5207.7569,4615.079768
QAT,1950,48436.0,25.101
QAT,1951,48653.0,27.088
QAT,1952,47990.0,29.109
QAT,1953,49284.0,31.157
QAT,1954,51490.0,33.223
QAT,1955,49632.0,35.299
QAT,1956,50628.0,37.15
QAT,1957,49973.0,39.0
QAT,1958,50042.0,40.841
QAT,1959,52436.0,43.011
QAT,1960,52299.0,45.588
QAT,1961,48516.0,49.193
QAT,1962,46304.0,53.538
QAT,1963,44912.0,58.825
QAT,1964,42186.0,64.701
QAT,1965,41101.0,71.231
QAT,1966,50660.0,78.431
QAT,1967,55566.0,86.47
QAT,1968,58010.0,95.446
QAT,1969,56236.0,105.05
QAT,1970,51921.0,115.302
QAT,1971,59731.0,124.489
QAT,1972,62416.0,134.408
QAT,1973,68407.0,145.116
QAT,1974,57594.0,156.679
QAT,1975,54866.0,169.163
QAT,1976,55169.0,180.95
QAT,1977,45999.0,193.557
QAT,1978,47072.0,207.043
QAT,1979,45806.0,221.469
QAT,1980,45860.0,236.9
QAT,1981,37307.0,249.278
QAT,1982,29046.0,259.611
QAT,1983,23146.0,292.415
QAT,1984,20354.0,324.468
QAT,1985,16558.0,356.031
QAT,1986,12881.0,387.261
QAT,1987,12819.0,396.947
QAT,1988,12492.0,413.461
QAT,1989,12137.0,430.159
QAT,1990,11705.0,446.131
QAT,1991,12417.6427,456.504985
QAT,1992,15042.1232,464.03795
QAT,1993,16221.0456,469.7368506
QAT,1994,17955.3148,474.9467924
QAT,1995,19959.7031,480.9426278
QAT,1996,22395.2639,489.4563208
QAT,1997,30989.1497,501.4367513
QAT,1998,36448.0565,516.6497437
QAT,1999,40135.1747,534.3787201
QAT,2000,45788.1227,554.9665139
QAT,2001,50525.7058,576.0835448
QAT,2002,57541.1034,600.3029359
QAT,2003,62234.2138,638.63282
QAT,2004,74372.9325,705.6501681
QAT,2005,76808.42,810.6377063
QAT,2006,90120.918,957.9763943
QAT,2007,97912.6905,1141.310703
QAT,2008,107402.0561,1345.728321
QAT,2009,115283.4166,1550.196521
QAT,2010,134802.7819,1738.826947
QAT,2011,155533.0,1907.006339
QAT,2012,153922.0,2057.068022
QAT,2013,154159.0,2188.675721
QAT,2014,155069.0,2303.537982
QAT,2015,156029.0,2403.308085
QAT,2016,156299.0,2486.359914
QAT,2017,154669.0322,2552.260712
QAT,2018,153764.1643,2605.609691
ROU,1862,344.0,
ROU,1863,375.0,
ROU,1864,386.0,
ROU,1865,295.0,
ROU,1866,295.0,
ROU,1867,357.0,
ROU,1868,386.0,
ROU,1869,349.0,
ROU,1870,362.0,9179.0
ROU,1871,375.0,
ROU,1872,373.0,
ROU,1873,397.0,
ROU,1874,391.0,
ROU,1875,450.0,
ROU,1876,430.0,
ROU,1877,440.0,
ROU,1878,454.0,
ROU,1879,461.0,
ROU,1880,574.0,
ROU,1881,427.0,
ROU,1882,561.0,
ROU,1883,516.0,
ROU,1884,440.0,
ROU,1885,528.0,
ROU,1886,585.0,
ROU,1887,544.0,
ROU,1888,564.0,
ROU,1889,564.0,
ROU,1890,566.0,10373.0
ROU,1891,580.0,
ROU,1892,628.0,
ROU,1893,606.0,
ROU,1894,647.0,
ROU,1895,642.0,
ROU,1896,657.0,
ROU,1897,545.0,
ROU,1898,649.0,
ROU,1899,451.0,
ROU,1900,615.0,11000.0
ROU,1901,641.0,
ROU,1902,622.0,
ROU,1903,634.0,
ROU,1904,481.0,
ROU,1905,676.0,
ROU,1906,727.0,
ROU,1907,587.0,
ROU,1908,630.0,
ROU,1909,617.0,
ROU,1910,784.0,11866.0
ROU,1911,762.0,
ROU,1912,768.0,
ROU,1913,767.0,12527.0
ROU,1914,644.0,
ROU,1920,465.0,12340.0
ROU,1921,504.0,12479.0
ROU,1922,561.0,12666.0
ROU,1923,606.0,12843.0
ROU,1924,606.0,13020.0
ROU,1925,610.0,13209.0
ROU,1926,668.0,13399.0
ROU,1927,666.0,13574.0
ROU,1928,646.0,13760.0
ROU,1929,681.0,13952.0
ROU,1930,671.0,14141.0
ROU,1931,682.0,14355.0
ROU,1932,618.0,14554.0
ROU,1933,622.0,14730.0
ROU,1934,628.0,14924.0
ROU,1935,674.0,15069.0
ROU,1936,693.0,15256.0
ROU,1937,717.0,15434.0
ROU,1938,701.0,15601.0
ROU,1939,711.0,15751.0
ROU,1940,692.0,15907.0
ROU,1941,711.0,15774.0
ROU,1942,658.0,15839.0
ROU,1943,746.0,15840.0
ROU,1944,564.0,15946.0
ROU,1945,383.0,15929.0
ROU,1946,373.0,15971.0
ROU,1947,475.0,15849.0
ROU,1948,1301.0,15893.0
ROU,1949,1062.5,16084.0
ROU,1950,824.0,16311.0
ROU,1951,1046.0,16464.0
ROU,1952,1031.0,16630.0
ROU,1953,1148.0,16847.0
ROU,1954,1165.0,17040.0
ROU,1955,1419.0,17325.0
ROU,1956,1223.0,17583.0
ROU,1957,1427.0,17829.327
ROU,1958,1323.0,18055.948
ROU,1959,1478.0,18225.83
ROU,1960,1605.0,18403.414
ROU,1961,1725.0,18566.932
ROU,1962,1776.0,18680.721
ROU,1963,1922.0,18813.131
ROU,1964,2098.0,18927.081
ROU,1965,2260.0,19027.367
ROU,1966,2499.0,19140.783
ROU,1967,2721.0,19284.814
ROU,1968,2860.0,19720.984
ROU,1969,2990.0,20010.178
ROU,1970,3258.0,20252.541
ROU,1971,3462.0,20469.658
ROU,1972,3867.0,20662.648
ROU,1973,4318.0,20827.525
ROU,1974,4317.0,21028.841
ROU,1975,4369.0,21245.103
ROU,1976,4809.0,21445.698
ROU,1977,5048.0,21658.597
ROU,1978,5464.0,21831.875
ROU,1979,5493.0,22001.388
ROU,1980,5482.0,22130.036
ROU,1981,5448.0,22256.551
ROU,1982,5638.0,22356.726
ROU,1983,5960.0,22407.281
ROU,1984,6295.0,22453.788
ROU,1985,6260.0,22521.195
ROU,1986,6378.0,22599.678
ROU,1987,6400.0,22686.371
ROU,1988,6338.0,22768.897
ROU,1989,5942.0,22852.123
ROU,1990,5596.0,22865.945
ROU,1991,5033.141,22668.17021
ROU,1992,4818.3044,22464.29455
ROU,1993,5055.9172,22433.73939
ROU,1994,5427.0706,22401.14863
ROU,1995,6014.6897,22355.87271
ROU,1996,6476.4745,22291.55156
ROU,1997,6446.4178,22227.46693
ROU,1998,6407.4669,22181.50854
ROU,1999,6613.9329,22146.71563
ROU,2000,7089.9461,22118.06745
ROU,2001,7860.4432,21811.56877
ROU,2002,8673.6187,21415.90685
ROU,2003,9369.2332,21261.99721
ROU,2004,10531.1718,21141.19424
ROU,2005,11313.8224,21011.0431
ROU,2006,12823.2318,20886.9406
ROU,2007,14418.83,20580.66169
ROU,2008,16347.3435,20240.55124
ROU,2009,15866.1268,20072.62943
ROU,2010,16377.328,19953.76007
ROU,2011,17174.0,19855.85475
ROU,2012,17174.0,19767.65782
ROU,2013,17979.0,19694.39156
ROU,2014,18515.0,19620.75968
ROU,2015,19320.0,19528.74828
ROU,2016,17782.0,19417.04022
ROU,2017,19158.3597,19303.72772
ROU,2018,20126.2922,19190.64338
RUS,1960,5557.0,119631.633
RUS,1961,5874.0,121324.346
RUS,1962,6229.0,122877.56
RUS,1963,6405.0,124276.517
RUS,1964,6754.0,125521.51
RUS,1965,7068.0,126541.293
RUS,1966,7517.0,127414.772
RUS,1967,7943.0,128183.863
RUS,1968,8391.0,128876.498
RUS,1969,8563.0,129572.617
RUS,1970,9234.0,130245.476
RUS,1971,9567.0,130977.408
RUS,1972,9785.0,131768.681
RUS,1973,10492.0,132556.176
RUS,1974,10801.0,133378.674
RUS,1975,11164.0,134293.372
RUS,1976,11426.0,135269.263
RUS,1977,11692.0,136263.686
RUS,1978,11829.0,137245.87
RUS,1979,11867.0,138163.68
RUS,1980,12204.0,139038.849
RUS,1981,12274.0,139899.972
RUS,1982,12267.0,140821.82
RUS,1983,12420.0,141861.725
RUS,1984,12379.0,142922.263
RUS,1985,12475.0,143937.997
RUS,1986,12694.0,144966.55
RUS,1987,12597.0,145958.907
RUS,1988,12720.0,146865.701
RUS,1989,12766.0,147351.694
RUS,1990,12400.0,147973.0
RUS,1991,12012.2355,147973.0
RUS,1992,10487.5477,148272.3385
RUS,1993,9789.0668,148072.7795
RUS,1994,8743.7469,148172.559
RUS,1995,8586.3236,147973.0
RUS,1996,8479.3808,147973.0
RUS,1997,8813.3501,147474.1025
RUS,1998,8557.4952,147174.764
RUS,1999,9340.0294,146576.087
RUS,2000,10552.8846,145977.41
RUS,2001,11391.1945,144879.8355
RUS,2002,12259.4769,144680.2765
RUS,2003,13521.2389,143981.82
RUS,2004,14880.9787,143482.9225
RUS,2005,16243.1005,142884.2454
RUS,2006,18008.3361,142485.1274
RUS,2007,20018.123,142485.1274
RUS,2008,21563.4619,142385.3479
RUS,2009,20335.5577,142485.1274
RUS,2010,21737.3839,142584.9069
RUS,2011,23130.0,142684.6864
RUS,2012,23931.0,142984.0249
RUS,2013,24224.0,143383.143
RUS,2014,24387.0,145977.41
RUS,2015,23691.0,146176.969
RUS,2016,23635.0,146476.3075
RUS,2017,24042.6341,146576.087
RUS,2018,24668.9079,146476.3075
RWA,1950,1020.0,2439.435
RWA,1951,1058.0,2485.919
RWA,1952,1071.0,2534.927
RWA,1953,1090.0,2586.573
RWA,1954,1127.0,2640.978
RWA,1955,1138.0,2698.272
RWA,1956,1156.0,2758.591
RWA,1957,1173.0,2822.082
RWA,1958,1178.0,2888.902
RWA,1959,1216.0,2958.761
RWA,1960,1224.0,3031.804
RWA,1961,1167.0,3045.908
RWA,1962,1296.0,3051.242
RWA,1963,1140.0,3129.004
RWA,1964,980.0,3183.993
RWA,1965,1023.0,3264.64
RWA,1966,1065.0,3358.202
RWA,1967,1109.0,3451.079
RWA,1968,1154.0,3547.932
RWA,1969,1243.0,3656.796
RWA,1970,1337.0,3769.171
RWA,1971,1315.0,3880.225
RWA,1972,1282.0,3992.121
RWA,1973,1288.0,4109.838
RWA,1974,1262.0,4226.38
RWA,1975,1199.0,4356.863
RWA,1976,1387.0,4502.352
RWA,1977,1409.0,4657.072
RWA,1978,1495.0,4818.993
RWA,1979,1584.0,4975.585
RWA,1980,1672.0,5138.478
RWA,1981,1706.0,5306.749
RWA,1982,1680.0,5480.042
RWA,1983,1722.0,5658.948
RWA,1984,1597.0,5828.738
RWA,1985,1621.0,5981.814
RWA,1986,1642.0,6156.947
RWA,1987,1586.0,6366.208
RWA,1988,1538.0,6587.74
RWA,1989,1476.0,6803.562
RWA,1990,1398.0,6981.76
RWA,1991,1282.2594,7149.417117
RWA,1992,1301.689,7329.214487
RWA,1993,1110.9209,7649.580479
RWA,1994,707.2971,5992.263394
RWA,1995,1049.2385,5264.514043
RWA,1996,976.4079,6334.88505
RWA,1997,932.0059,7394.524687
RWA,1998,950.3895,7720.686557
RWA,1999,975.8359,7808.202558
RWA,2000,1023.6182,7867.751099
RWA,2001,1067.2348,7981.197984
RWA,2002,1154.1061,8143.608697
RWA,2003,1130.0414,8288.271978
RWA,2004,1159.0281,8467.920736
RWA,2005,1210.5105,8645.415593
RWA,2006,1261.7609,8834.110145
RWA,2007,1291.1933,9060.367423
RWA,2008,1364.745,9290.025184
RWA,2009,1384.2589,9489.353334
RWA,2010,1416.3923,9702.259951
RWA,2011,1449.0,9973.286673
RWA,2012,1531.0,10271.44589
RWA,2013,1554.0,10590.52716
RWA,2014,1615.0,10900.79534
RWA,2015,1693.0,11123.47126
RWA,2016,1758.0,11346.15207
RWA,2017,1819.0831,11636.22658
RWA,2018,1929.2851,11915.77015
SAU,1820,797.0,2091.0
SAU,1870,829.0,2338.0
SAU,1913,956.0,2676.0
SAU,1950,3556.0,3859.801
SAU,1951,3784.0,3931.753
SAU,1952,3937.0,4005.677
SAU,1953,4246.0,4081.572
SAU,1954,4642.0,4160.424
SAU,1955,4658.0,4243.218
SAU,1956,4901.0,4328.97
SAU,1957,4972.0,4419.65
SAU,1958,5107.0,4514.271
SAU,1959,5512.0,4613.822
SAU,1960,5928.0,4718.301
SAU,1961,6481.0,4827.708
SAU,1962,7085.0,4943.029
SAU,1963,7516.0,5065.249
SAU,1964,7978.0,5192.398
SAU,1965,8717.0,5327.432
SAU,1966,9726.0,5469.365
SAU,1967,10302.0,5618.198
SAU,1968,10916.0,5774.916
SAU,1969,11429.0,5938.534
SAU,1970,12153.0,6109.051
SAU,1971,13509.0,6287.454
SAU,1972,15138.0,6472.756
SAU,1973,17598.0,6666.928
SAU,1974,19659.0,6868.001
SAU,1975,18788.0,7204.82
SAU,1976,19297.0,7620.435
SAU,1977,20824.0,8128.505
SAU,1978,20593.0,8708.801
SAU,1979,20472.0,9346.019
SAU,1980,21068.0,9999.161
SAU,1981,21393.0,10627.409
SAU,1982,20535.0,11254.672
SAU,1983,17315.0,11912.032
SAU,1984,16343.0,12606.94
SAU,1985,14422.0,13330.067
SAU,1986,12897.0,13998.295
SAU,1987,12919.0,14619.745
SAU,1988,12795.0,15233.131
SAU,1989,12758.0,15829.361
SAU,1990,14335.0,16060.761
SAU,1991,16830.4131,16593.92616
SAU,1992,17905.2802,17098.48748
SAU,1993,18101.0922,17573.97204
SAU,1994,18678.9315,18020.33533
SAU,1995,19223.3311,18440.12985
SAU,1996,20280.4932,18830.97722
SAU,1997,21087.4274,19200.29552
SAU,1998,22310.9178,19572.44828
SAU,1999,22058.5731,19979.28836
SAU,2000,23904.5154,20443.60226
SAU,2001,24191.9958,20976.6586
SAU,2002,24053.9739,21572.90617
SAU,2003,27367.0938,22217.30006
SAU,2004,30233.5109,22886.12772
SAU,2005,32700.3326,23562.34378
SAU,2006,34483.0435,24237.20049
SAU,2007,36070.3171,24916.17286
SAU,2008,39393.4289,25612.61404
SAU,2009,39671.5553,26346.47014
SAU,2010,42737.6547,27129.19577
SAU,2011,48470.0,27966.30552
SAU,2012,49867.0,28844.15932
SAU,2013,50005.0,29731.75616
SAU,2014,50693.0,30587.07968
SAU,2015,51681.0,31379.61167
SAU,2016,51397.0,32097.65611
SAU,2017,50001.9358,32748.37783
SAU,2018,50304.7502,33343.54306
SDN,1950,1309.0,6326.44079
SDN,1951,1334.0,6502.182262
SDN,1952,1363.0,6682.805006
SDN,1953,1388.0,6868.445747
SDN,1954,1417.0,7059.242783
SDN,1955,1446.0,7255.340696
SDN,1956,1556.0,7456.885642
SDN,1957,1492.0,7664.029278
SDN,1958,1513.0,7876.927187
SDN,1959,1647.0,8095.738884
SDN,1960,1632.0,8320.628595
SDN,1961,1588.0,8550.911121
SDN,1962,1653.0,8787.566331
SDN,1963,1562.0,9030.77181
SDN,1964,1505.0,9272.732612
SDN,1965,1568.0,9496.779181
SDN,1966,1510.0,9725.381707
SDN,1967,1423.0,9992.091465
SDN,1968,1471.0,10261.45716
SDN,1969,1521.0,10531.79644
SDN,1970,1415.0,10834.03214
SDN,1971,1471.0,11144.25609
SDN,1972,1400.0,11470.05893
SDN,1973,1243.0,11875.80712
SDN,1974,1328.0,12235.57927
SDN,1975,1451.0,12616.55178
SDN,1976,1664.0,13020.44789
SDN,1977,1857.0,13440.77153
SDN,1978,1766.0,13918.12165
SDN,1979,1524.0,14447.78513
SDN,1980,1484.0,14980.12105
SDN,1981,1466.0,15481.14439
SDN,1982,1599.0,16004.04152
SDN,1983,1527.0,17091.37529
SDN,1984,1404.0,17657.16426
SDN,1985,1274.0,18255.84288
SDN,1986,1286.0,18772.78928
SDN,1987,1288.0,19174.17875
SDN,1988,1282.0,19492.45459
SDN,1989,1353.0,19911.5532
SDN,1990,1211.0,20469.27456
SDN,1991,1277.6892,21253.92004
SDN,1992,1336.0544,22068.64251
SDN,1993,1374.3846,22828.99157
SDN,1994,1386.1076,23354.37741
SDN,1995,1467.7085,23891.85333
SDN,1996,1551.8574,24441.69931
SDN,1997,1714.3775,25004.19918
SDN,1998,1785.0996,25579.64455
SDN,1999,1837.4981,26168.3338
SDN,2000,1951.4658,26770.57014
SDN,2001,2075.6221,27386.66648
SDN,2002,2205.5724,28016.94154
SDN,2003,2373.0569,28661.72277
SDN,2004,2461.3003,29321.34244
SDN,2005,2642.5208,29996.14157
SDN,2006,2903.8009,30686.4718
SDN,2007,3233.6977,31392.68867
SDN,2008,3478.8876,32136.60181
SDN,2009,3580.1878,33078.08513
SDN,2010,3707.3027,33890.88171
SDN,2011,3669.0,34568.25773
SDN,2012,3231.0,35292.95945
SDN,2013,3451.0,36093.31913
SDN,2014,3531.0,37058.72977
SDN,2015,3625.0,38166.88963
SDN,2016,3651.0,39297.54013
SDN,2017,3566.1516,40517.7832
SDN,2018,3379.5957,41773.60677
SEN,1950,2007.0,2653.637
SEN,1951,2042.0,2703.457
SEN,1952,2077.0,2755.589
SEN,1953,2110.0,2810.131
SEN,1954,2146.0,2867.186
SEN,1955,2179.0,2926.863
SEN,1956,2212.0,2989.276
SEN,1957,2246.0,3054.547
SEN,1958,2278.0,3123.116
SEN,1959,2308.0,3194.821
SEN,1960,2303.0,3269.808
SEN,1961,2351.0,3348.228
SEN,1962,2370.0,3430.243
SEN,1963,2402.0,3516.025
SEN,1964,2389.0,3636.138
SEN,1965,2409.0,3743.967
SEN,1966,2404.0,3856.528
SEN,1967,2310.0,3965.841
SEN,1968,2389.0,4073.826
SEN,1969,2171.0,4192.724
SEN,1970,2287.0,4317.891
SEN,1971,2216.0,4450.142
SEN,1972,2289.0,4588.696
SEN,1973,2096.0,4727.163
SEN,1974,2118.0,4872.244
SEN,1975,2225.0,4989.168
SEN,1976,2370.0,5100.499
SEN,1977,2236.0,5262.5
SEN,1978,2082.0,5430.859
SEN,1979,2158.0,5605.756
SEN,1980,2021.0,5787.32
SEN,1981,1943.0,5975.667
SEN,1982,2168.0,6169.733
SEN,1983,2153.0,6368.519
SEN,1984,1989.0,6573.248
SEN,1985,2000.0,6785.11
SEN,1986,2031.0,7004.26
SEN,1987,2048.0,7230.787
SEN,1988,2085.0,7464.761
SEN,1989,1980.0,7729.5
SEN,1990,1999.0,8000.632
SEN,1991,1982.626,8225.338989
SEN,1992,1942.9267,8448.858015
SEN,1993,1906.8239,8668.546375
SEN,1994,1847.5983,8891.919491
SEN,1995,1886.5428,9122.664298
SEN,1996,1866.3423,9358.795775
SEN,1997,1866.3911,9592.834431
SEN,1998,1915.4297,9840.329418
SEN,1999,1978.0964,10075.17602
SEN,2000,1983.524,10310.87304
SEN,2001,2009.9423,10579.73286
SEN,2002,1959.6141,10858.74972
SEN,2003,2025.0235,11150.24727
SEN,2004,2074.9538,11454.01755
SEN,2005,2121.1586,11764.3494
SEN,2006,2104.4369,12082.28922
SEN,2007,2137.6716,12406.97789
SEN,2008,2146.7915,12738.0452
SEN,2009,2129.3364,13075.29733
SEN,2010,2151.3247,13418.49363
SEN,2011,2123.0,13767.52957
SEN,2012,2163.0,14122.293
SEN,2013,2185.0,14482.49755
SEN,2014,2224.0,14847.83396
SEN,2015,2311.0,15217.95054
SEN,2016,2403.0,15592.76454
SEN,2017,2519.6759,15972.2019
SEN,2018,2617.1244,16355.94685
SGP,1870,1423.0,84.0
SGP,1900,2206.0,215.0
SGP,1901,2429.0,
SGP,1902,2297.0,
SGP,1903,1975.0,
SGP,1904,1910.0,
SGP,1905,2114.0,
SGP,1906,2375.0,
SGP,1907,2166.0,
SGP,1908,2488.0,
SGP,1909,2515.0,
SGP,1910,2732.0,
SGP,1911,2447.0,
SGP,1912,2094.0,
SGP,1913,1812.0,323.0
SGP,1914,2166.0,331.0
SGP,1915,2209.0,341.0
SGP,1916,1827.0,351.0
SGP,1917,2530.0,360.0
SGP,1918,1978.0,370.0
SGP,1919,2244.0,380.0
SGP,1920,1932.0,391.0
SGP,1921,2182.0,418.0
SGP,1922,2884.0,436.0
SGP,1923,2952.0,458.0
SGP,1924,2888.0,469.0
SGP,1925,3255.0,492.0
SGP,1926,2686.0,511.0
SGP,1927,1986.0,532.0
SGP,1928,2361.0,553.0
SGP,1929,3323.0,575.0
SGP,1930,3049.0,596.0
SGP,1931,2246.0,563.0
SGP,1932,1954.0,580.0
SGP,1933,2766.0,515.0
SGP,1934,3263.0,525.0
SGP,1935,3676.0,572.0
SGP,1936,3652.0,603.0
SGP,1937,3967.0,651.0
SGP,1938,3363.0,710.0
SGP,1939,3912.0,728.0
SGP,1950,3572.0,1022.1
SGP,1951,3368.0,1068.1
SGP,1952,2342.0,1127.0
SGP,1953,2794.0,1191.8
SGP,1954,3202.0,1248.2
SGP,1955,2946.0,1305.5
SGP,1956,3241.0,1371.6
SGP,1957,2874.0,1445.929
